folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,proagro,mesproc,progan,mesprogan,nvo_apoyo,nvo_prog1,nvo_act1,nvo_cant1,nvo_prog2,nvo_act2,nvo_cant2,nvo_prog3,nvo_act3,nvo_cant3,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
3060015924,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,3000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,9000,3600,0,5200,2201.08,880.43,0,1271.73,1807.82,0
3060016019,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,11120,0,6200,0,2719.56,0,1516.3,1203.26,0
3060016019,1,01,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,600,120,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1028,0,500,0,251.41,0,122.28,129.13,0
3060016021,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,680,240,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,360,1498,0,800,88.04,366.35,0,195.65,258.26,0
3060016022,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,20000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,0,13440,0,6300,0,3286.95,0,1540.76,1746.19,0
3060016022,1,01,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,900,240,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,480,1168,0,800,117.39,285.65,0,195.65,205.43,0
3060016024,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,550,400,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,850,1600,0,1000,207.88,391.3,0,244.56,352.17,0
3060016404,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,4608,10000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,11900,12530,0,7000,2910.32,3064.4,0,1711.95,4261.3,0
3060016608,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,3000,2, , , , , , , , ,6000,04, ,,2, , , , , , , , , ,2,4,156,31675,0,7750,38.36,7788.93,0,1905.73,5919.34,0
3060016608,1,01,1,5,1,2,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,700,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,4800,0,0,0,1180.32,0,1180.32
3060016609,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,2500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,32656,0,500,0,8030.16,0,122.95,7905.24,0
3060016609,1,01,2,6,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6480,2160,0,0,1593.44,531.14,0,0,2124.59,0
3060016610,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,600,2, , , , , , , , ,6000,03, ,,1,2001,4,72000, , , , , , ,2,4,0,2880,0,4670,0,708.19,0,1148.36,0,439.67
3060016813,1,01,2,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,5000,2, , , , , , , , ,4000,02, ,,1,2001,4,72000, , , , , , ,2,4,0,600,0,2500,0,147.54,0,614.75,0,466.22
3060016813,1,01,2,5,1,1,2,,,,,,,,,2,1,0,1,0, , ,1,0,1,0, , ,400,200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,990,0,300,0,243.44,0,73.77,168.19,0
3060016814,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,800,250,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,300,1810,0,800,73.77,445.08,0,196.72,321.63,0
3060016815,1,01,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,600,400,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2326,0,700,0,571.96,0,172.13,398.36,0
3060016817,1,02,1,5,1,2,2,,,,,,,,,2,0, , , , , , , , , , , ,1400,200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2400,500,0,1000,590.16,122.95,0,245.9,466.22,0
3060016818,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,25000,2, , , , , , , , , ,, ,,1,2001,4,72000, , , , , , ,2,4,33400,11800,0,23280,8213.11,2901.63,0,5724.59,5388.19,0
3060017301,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,108850,90800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,53800,6730,0,13500,13157.6,1645.92,0,3301.63,11501.41,0
3060017302,1,01,1,5,1,1,2,,,,,,,,,7,0, , , , , , , , , , , ,500, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6038,0,1200,0,1476.68,0,293.47,1182.71,0
3060017303,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,64850,50000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,80000,1360,0,76800,19565.21,332.6,0,18782.6,1115.21,0
3060017305,1,02,1,5,1,1,2,,,,,,,,,7,0, , , , , , , , , , , ,1000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4448,0,1400,0,1087.82,0,342.39,745.43,0
3060017713,1,01,1,5,1,1,2,,,,,,,,,5,1,1,0,0, , ,1,1,0,0, , ,266000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,15600,0,0,6000,3836.06,0,0,1475.4,2360.65,0
3060017717,1,01,1,5,1,1,2,,,,,,,,,5,0, , , , , , , , , , , ,140000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6400,0,0,2000,1573.77,0,0,491.8,1079.99,0
3060017922,1,01,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0, , ,0, , ,7266,6000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,77850,519,0,28600,19039.4,126.92,0,6994.56,12170.54,0
3060017923,1,01,1,5,1,1,1,,,3,,,,,,,2,2,0,2,2,0,0, , ,0, , ,156000,15000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,236600,700,0,80300,57864.13,171.19,0,19638.58,38395.76,0
3060018201,1,01,2,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,15000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,3485,0,0,0,861.67,0,860.43
3060018201,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,9920,730,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2420,0,3900,0,598.35,0,964.28,0,364.94
3060018407,1,01,2,4,1,,2,,,,,,,,,6,8,6,2,4,4,0,4,2,2,0, , , ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,149300,2145,0,145300,36513.58,524.59,0,35535.32,1502.6,0
3060018615,1,01,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2310,180,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2390,3130,0,2904,587.7,769.67,0,714.09,643.27,0
3060018615,1,02,1,4,1,,2,,,,,,,,,6,2,1,1,2,1,1,0, , ,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8750,0,0,400,2151.63,0,0,98.36,2050.81,0
3060018617,1,01,2,4,1,,2,,,,,,,,,3,2,2,0,2,2,0,0, , ,0, , , ,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,40940,70,0,19900,10067.21,17.21,0,4893.44,5190.49,0
3060018617,1,01,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1400,850,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1600,1638,100,1852,393.44,402.78,24.59,455.4,362.95,0
3060018618,1,01,1,4,1,,2,,,,,,,,,6,4,3,1,2,2,0,2,1,1,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,25300,0,0,4000,6221.31,0,0,983.6,5237.7,0
3060018618,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,400,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,200,4600,0,2752,49.18,1131.14,0,676.72,501.63,0
3060018819,1,02,1,5,1,1,2,,,,,,,,,6,3,2,1,0, , ,3,2,1,0, , ,1340,4010,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,15795,0,2750,0,3884.01,0,676.22,3207.54,0
3060018820,1,01,2,4,1,,2,,,,,,,,,5,1,0,1,0, , ,1,0,1,0, , ,1000,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,85530,20330,0,19750,21031.96,4999.18,0,4856.55,21172.13,0
3060018820,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,650,2320,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,340,0,1450,0,83.6,0,356.55,0,271.47
3060018821,1,03,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6348,0,5120,0,1560.98,0,1259.01,300.98,0
3060018821,1,03,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1350,35875,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8800,3360,0,2400,2163.93,826.22,0,590.16,2399.01,0
3060018822,1,02,1,4,1,,2,,,,,,,,,6,7,3,4,7,3,4,0, , ,0, , ,1000,4000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,16380,400,0,4000,4027.86,98.36,0,983.6,3142.62,0
3060019019,1,01,1,4,1,,2,,,,,,,,,6,3,3,0,0, , ,3,3,0,0, , ,12000, ,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,0,13820,0,0,0,3379.89,0,0,3377.93,0
3060019019,1,02,1,5,1,1,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , ,30000,7500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,4200,9993,0,34800,1027.17,2443.94,0,8510.86,0,5039.02
3060019020,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,4000, ,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,0,16000,0,600,0,3913.04,0,146.73,3765.32,0
3060019020,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2500,24000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,5580,13420,0,9960,1364.67,3282.06,0,2435.86,2209.89,0
3060019020,1,05,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , , ,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2688,0,27840,0,657.39,0,6808.69,0,6151.3
3060019022,1,01,2,4,1,,2,,,,,,,,,1,1,1,0,0, , ,0, , ,1,1,0, ,800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,0,2400,0,300,0,586.95,0,73.36,513.58,0
3060019022,1,01,2,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,0, , ,1,1,0,23250,6000,2, , , , , , , , ,3000,02, ,,2, , , , , , , , , ,2,3,91120,3880,0,10200,22284.78,948.91,0,2494.56,20737.17,0
3060019023,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , , ,800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,9745,3550,0,22200,2383.28,868.2,0,5429.34,0,2177.6
3060019024,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5376,0,15920,0,1314.78,0,3893.47,0,2576.73
3060019301,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,11910,8210,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3880,0,8500,0,948.91,0,2078.8,0,1129.89
3060019302,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,4200,450,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3600,780,0,4000,880.43,190.76,0,978.26,90.97,0
3060019304,1,01,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,144000,38500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,800,0,12000,0,195.65,0,2934.78,0,2738.15
3060019304,1,02,1,5,1,2,2,,,,,,,,,2,0, , , , , , , , , , , ,2200,800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2200,200,0,1050,538.04,48.91,0,256.79,328.69,0
3060019305,1,01,1,5,1,1,2,,,,,,,,,5,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,768,0,7800,0,187.82,0,1907.6,0,1719.78
3060019306,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , ,1500,18000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,14500,0,8000,0,3546.19,0,1956.52,1587.71,0
3060019306,1,03,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,15240,360,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,21000,2420,0,7680,5135.86,591.84,0,1878.26,3847.49,0
3060019507,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3860,0,920,0,944.02,0,224.99,719.02,0
3060019507,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6200,3000,0,7610,1516.3,733.69,0,1861.14,387.39,0
3060019508,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,400,1460,0,22110,97.82,357.06,0,5407.33,0,4950.97
3060019509,1,01,1,5,1,1,2,,,,,,,,,1,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,9140,5468,0,18900,2235.32,1337.28,0,4622.28,0,1047.71
3060019511,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,52200,41800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2000,3632,0,14100,489.13,888.26,0,3448.36,0,2069.02
3060019512,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,500,1000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3400,0,490,0,831.52,0,119.83,710.21,0
3060019512,1,01,1,5,1,1,2,,,,,,,,,1,1,0,1,0, , ,1,0,1,0, , ,27000,22500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,7056,1780,0,6150,1725.65,435.32,0,1504.07,654.45,0
3060019713,1,02,1,5,1,1,2,,,,,,,,,5,0, , , , , , , , , , , , ,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3000,0,20750,0,737.7,0,5102.45,0,4364.26
3060019716,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,7490,0,13500,0,1841.8,0,3319.67,0,1475.4
3060019718,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4800,0,17600,0,1180.32,0,4327.86,0,3145.57
3060020202,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1450,1350,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4288,0,2760,0,1060.21,0,682.41,376.81,0
3060020203,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1250,320,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5332,0,3600,0,1318.35,0,890.1,427.25,0
3060020204,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,1500,2, , , , , , , , ,6000,02, ,,1,2011,4,5000, , , , , , ,2,4,0,6156,0,3100,0,1522.08,0,766.48,753.62,0
3060020204,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,64000,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3840,3072,0,55328,949.45,759.56,0,13679.99,0,11969.01
3060020204,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1750,2060,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4652,0,3424,0,1150.21,0,846.59,302.63,0
3060020205,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,17520,0,14500,0,4331.86,0,3585.16,744.72,0
3060020205,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,26000,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,24000,1440,0,87000,5934.06,356.04,0,21510.98,0,15220.87
3060020205,1,02,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,2000,680,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4420,0,1450,0,1092.85,0,358.51,732.85,0
3060020206,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,1000,2, , , , , , , , ,6000,02, ,,1,2011,4,5000, , , , , , ,2,4,0,1700,0,700,0,420.32,0,173.07,246.26,0
3060020206,1,02,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,1050,3700,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6040,0,5100,0,1493.4,0,1260.98,231.42,0
3060020408,1,01,1,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , , , ,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,0,0,0,1600,0,0,0,391.3,0,390.32
3060020408,1,01,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,2000,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,4700,0,0,0,1149.45,0,1147.49
3060020408,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,3620,850,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,504,0,1740,0,123.26,0,425.54,0,302.28
3060020408,1,03,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,6200, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3000,0,0,2400,733.69,0,0,586.95,146.73,0
3060020409,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,9000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,0,2880,0,7600,0,704.34,0,1858.69,0,1153.36
3060020409,1,01,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,72700,26500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,48050,7952,0,87400,11751.35,1944.78,0,21374.99,0,7677.39
3060020410,1,01,1,4,1,,2,,,,,,,,,7,1,1,0,0, , ,0, , ,1,1,0, ,3200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2575,0,1200,0,629.75,0,293.47,334.56,0
3060020410,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,4000,4000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,3600,0,0,0,880.43,0,880.43
3060020410,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2500,300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,300,256,0,1440,73.36,62.6,0,352.17,0,214.23
3060020411,1,01,1,4,1,,2,,,,,,,,,7,2,2,0,0, , ,2,2,0,0, , , ,18000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4310,0,2000,0,1054.07,0,489.13,563.47,0
3060020411,1,01,1,5,1,1,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , ,3520,8900,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,16024,0,7545,0,3918.91,0,1845.24,2071.95,0
3060020412,1,01,1,4,1,,2,,,,,,,,,7,2,2,0,0, , ,2,2,0,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,16002,0,8600,0,3913.53,0,2103.26,1807.82,0
3060020412,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,3700,2300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,400,0,1300,0,97.82,0,317.93,0,220.1
3060020613,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,1500,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,0,1100,0,6000,0,270.49,0,1475.4,0,1203.93
3060020613,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,75000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,57600,0,0,0,14163.93,0,14163.93
3060020615,1,01,1,4,1,,2,,,,,,,,,7,0, , , , , , , , , , , , ,10000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,0,11400,0,10000,0,2803.27,0,2459.01,342.29,0
3060020615,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,13640,0,0,0,3354.09,0,3352.13
3060020616,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,22500,7000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1904,0,7720,0,468.19,0,1898.36,0,1428.19
3060020617,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,4000,2, , , , , , , , ,6000,03, ,,1,2011,4,7500, , , , , , ,2,4,2400,6370,0,1000,590.16,1566.39,0,245.9,1909.18,0
3060020617,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,4500,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,4080,0,0,0,1003.27,0,1003.27
3060020618,1,02,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , ,800,2, , , , , , , , , ,, ,,1,2011,4,3600, , , , , , ,2,4,0,6100,0,0,0,1499.99,0,0,1499.01,0
3060020920,1,01,2,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3900,0,6900,0,953.8,0,1687.49,0,733.69
3060020920,1,01,2,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,15000,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,29160,0,0,0,7131.52,0,7131.52
3060020921,1,01,2,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5000,0,2500,0,1222.82,0,611.41,610.43,0
3060020923,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,3820,0,2680,0,934.23,0,655.43,278.8,0
3060021019,1,01,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1500,340,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,500,3948,0,5840,122.28,965.54,0,1428.26,0,340.43
3060021022,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2200,1800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,4220,7120,0,8064,1032.06,1741.3,0,1972.17,801.19,0
3060021301,1,01,1,4,1,,2,,,,,,,,,6,3,3,0,2,2,0,1,1,0,0, , , ,10000,2, , , , , , , , ,11000,07, ,,1,2001,4,72000, , , , , , ,2,4,77350,12128,0,53500,18917.11,2966.08,0,13084.23,8798.47,0
3060021301,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1400,200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,860,3780,0,3200,210.32,924.45,0,782.6,352.17,0
3060021302,1,01,2,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,10000,2, , , , , , , , , ,, ,,1,2001,4,72000, , , , , , ,2,4,32325,7940,0,17626,7905.57,1941.84,0,4310.7,5534.99,0
3060021303,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,8000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,37956,11137,0,35500,9282.71,2723.72,0,8682.06,3322.17,0
3060021306,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,15000,2, , , , , , , , ,7300,03, ,,2, , , , , , , , , ,2,4,44310,9406,0,29200,10836.68,2300.38,0,7141.3,5995.76,0
3060021507,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,2400,9600,2, , , , , , , , ,6200,03, ,,2, , , , , , , , , ,2,4,21900,1100,0,6700,5355.97,269.02,0,1638.58,3985.43,0
3060021507,1,02,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,20600,17800,2, , , , , , , , , ,, ,,1,2001,4,75600, , , , , , ,2,4,5780,25875,0,5600,1413.58,6328.12,0,1369.56,6371.41,0
3060021507,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,8140,175,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,120,520,0,924,29.34,127.17,0,225.97,0,67.49
3060021507,1,03,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , ,1320,21400,2, , , , , , , , ,7300,02, ,,2, , , , , , , , , ,2,4,70000,1444,0,37740,17119.56,353.15,0,9229.89,8240.86,0
3060021508,1,01,1,4,1,,2,,,,,,,,,6,3,2,1,0, , ,3,2,1,0, , ,2000,36000,2, , , , , , , , , ,, ,,1,2001,4,72000, , , , , , ,2,4,50800,29705,0,20830,12423.91,7264.8,0,5094.29,14591.73,0
3060021508,1,01,1,7,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , ,20000,60000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,69900,0,0,6400,17095.1,0,0,1565.21,15527.93,0
3060021508,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1860,1428,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1950,0,1872,0,476.9,0,457.82,17.6,0
3060021508,1,03,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,18000,12500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,10800,0,0,6900,2641.3,0,0,1687.49,953.8,0
3060021509,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,10000,30000,2, , , , , , , , ,4500,03, ,,1,2001,4,72000, , , , , , ,2,4,7200,17700,0,16100,1760.86,4328.8,0,3937.49,2151.19,0
