folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
1464983020,1,01,1,5,C00,15000
1464983020,1,01,1,5,C08,15000
1464983609,1,01,1,4,B10,2600
1464983609,1,01,1,4,B00,3650
1464983609,1,01,1,4,B02,250
1464983609,1,01,1,4,B07,800
1464983611,1,01,2,4,B03,10000
1464983611,1,01,2,5,C07,4500
1464983611,1,01,2,5,C06,12000
1464983611,1,01,2,5,C05,400
1464983611,1,01,2,5,C00,148700
1464983611,1,01,2,4,B11,2050
1464983611,1,01,2,5,C09,1500
1464983611,1,01,2,5,C10,2500
1464983611,1,01,2,5,C19,10800
1464983611,1,01,2,4,B00,36200
1464983611,1,01,2,5,C08,117000
1464983611,1,01,2,4,B04,500
1464983611,1,01,2,4,B06,12000
1464983611,1,01,2,4,B07,9600
1464983611,1,01,2,4,B10,2050
1464983815,1,01,1,5,C19,600
1464983815,1,01,1,5,C00,600
1464983815,1,01,1,4,B11,3000
1464983815,1,01,1,4,B10,3000
1464983815,1,01,1,4,B07,2500
1464983815,1,01,1,4,B00,8500
1464984922,1,01,2,5,C10,5800
1464984922,1,01,2,5,C00,15800
1464984922,1,01,2,5,C01,10000
1464985409,1,01,1,5,C00,1056
1464985409,1,01,1,5,C08,1056
1464985410,1,01,2,5,C00,1200
1464985410,1,01,2,5,C08,1200
1464986020,1,01,1,5,C04,18000
1464986020,1,01,1,5,C05,9000
1464986020,1,01,1,5,C06,156000
1464986020,1,01,1,5,C08,20000
1464986020,1,01,1,5,C09,45000
1464986020,1,01,1,5,C00,270000
1464986020,1,01,1,5,C10,22000
1464986022,1,01,1,5,C04,3000
1464986022,1,01,1,5,C06,6000
1464986022,1,01,1,5,C08,13000
1464986022,1,01,1,5,C09,5000
1464986022,1,01,1,5,C10,5000
1464986022,1,01,1,4,B00,35300
1464986022,1,01,1,4,B02,4500
1464986022,1,01,1,4,B06,3000
1464986022,1,01,1,4,B07,13000
1464986022,1,01,1,4,B09,3000
1464986022,1,01,1,4,B10,8000
1464986022,1,01,1,4,B11,1800
1464986022,1,01,1,4,B21,2000
1464986022,1,01,1,5,C00,32000
1464987613,1,04,1,4,B02,3000
1464987613,1,04,1,4,B06,5000
1464987613,1,04,1,4,B07,20000
1464987613,1,04,1,4,B10,1700
1464987613,1,04,1,4,B11,1200
1464987613,1,04,1,4,B00,30900
1464988019,1,01,1,4,B00,5000
1464988019,1,01,1,4,B10,5000
1464988021,1,01,1,4,B11,1200
1464988021,1,01,1,4,B00,9200
1464988021,1,01,1,4,B08,4000
1464988021,1,01,1,4,B10,4000
1464988302,1,01,1,5,C00,31500
1464988302,1,01,1,5,C08,30000
1464988302,1,01,1,5,C10,1500
1464988303,1,01,1,5,C10,250
1464988303,1,01,1,4,B11,2000
1464988303,1,01,1,5,C00,58250
1464988303,1,01,1,5,C08,58000
1464988303,1,01,1,4,B07,10000
1464988303,1,01,1,4,B00,22000
1464988303,1,01,1,4,B10,10000
1464988305,1,01,2,5,C10,2000
1464988305,1,01,2,5,C08,78000
1464988305,1,01,2,5,C07,8000
1464988305,1,01,2,5,C06,5000
1464988305,1,01,2,5,C04,5000
1464988305,1,01,2,5,C00,98000
1464988305,1,01,2,4,B11,1000
1464988305,1,01,2,4,B10,1500
1464988305,1,01,2,4,B07,2000
1464988305,1,01,2,4,B00,5000
1464988305,1,01,2,4,B03,500
1464988507,1,03,2,4,B00,7332
1464988507,1,03,2,4,B03,1200
1464988507,1,03,2,4,B06,1300
1464988507,1,03,2,4,B09,3200
1464988507,1,03,2,4,B11,1632
1464988511,1,02,2,4,B11,1200
1464988511,1,02,2,4,B10,3000
1464988511,1,02,2,4,B09,6000
1464988511,1,02,2,4,B00,16500
1464988511,1,02,2,4,B06,5300
1464988511,1,02,2,4,B07,1000
1464989201,1,01,2,4,B00,4400
1464989201,1,01,2,4,B06,1400
1464989201,1,01,2,4,B07,1000
1464989201,1,01,2,4,B10,1000
1464989201,1,01,2,4,B11,1000
1464989204,1,01,1,5,C08,7000
1464989204,1,01,1,5,C09,900
1464989204,1,01,1,5,C10,900
1464989204,1,01,1,4,B04,7000
1464989204,1,01,1,4,B07,13000
1464989204,1,01,1,4,B10,10000
1464989204,1,01,1,4,B11,3000
1464989204,1,01,1,4,B00,36000
1464989204,1,01,1,4,B02,3000
1464989204,1,01,1,5,C00,8800
1464989409,1,01,1,5,C06,15600
1464989409,1,01,1,4,B11,6000
1464989409,1,01,1,4,B10,10000
1464989409,1,01,1,4,B08,8000
1464989409,1,01,1,4,B07,36800
1464989409,1,01,1,4,B06,1200
1464989409,1,01,1,4,B02,3600
1464989409,1,01,1,4,B01,15000
1464989409,1,01,1,4,B00,182900
1464989409,1,01,1,5,C02,8400
1464989409,1,01,1,5,C01,10000
1464989409,1,01,1,5,C00,59200
1464989409,1,01,1,4,B18,18300
1464989409,1,01,1,4,B15,79200
1464989409,1,01,1,5,C03,16000
1464989409,1,01,1,5,C04,2800
1464989409,1,01,1,4,B12,4800
1464989409,1,01,1,5,C09,2400
1464989409,1,01,1,5,C10,4000
1464989410,1,01,1,4,B00,119700
1464989410,1,01,1,5,C13,9600
1464989410,1,01,1,5,C10,2000
1464989410,1,01,1,5,C09,1000
1464989410,1,01,1,5,C08,141000
1464989410,1,01,1,5,C01,5000
1464989410,1,01,1,4,B02,25000
1464989410,1,01,1,4,B15,11200
1464989410,1,01,1,4,B11,10000
1464989410,1,01,1,4,B10,10000
1464989410,1,01,1,4,B07,20000
1464989410,1,01,1,4,B06,23500
1464989410,1,01,1,4,B04,20000
1464989410,1,01,1,5,C00,158600
1464991202,1,01,2,4,B00,80000
1464991202,1,01,2,4,B01,45000
1464991202,1,01,2,4,B11,4000
1464991202,1,01,2,4,B07,11000
1464991202,1,01,2,4,B10,11000
1464991202,1,01,2,4,B02,9000
1464994508,1,01,1,5,C00,1249200
1464994508,1,01,1,5,C01,30000
1464994508,1,01,1,5,C06,48000
1464994508,1,01,1,5,C07,885000
1464994508,1,01,1,5,C08,150000
1464994508,1,01,1,5,C10,45000
1464994508,1,01,1,5,C12,1200
1464994508,1,01,1,5,C13,90000
1464994508,1,01,1,4,B04,100000
1464994508,1,01,1,4,B00,439000
1464994508,1,01,1,4,B01,250050
1464994508,1,01,1,4,B03,4500
1464994508,1,01,1,4,B06,24000
1464994508,1,01,1,4,B07,30000
1464994508,1,01,1,4,B10,20000
1464994508,1,01,1,4,B11,10000
1464994508,1,01,1,4,B14,200
1464994508,1,01,1,4,B15,250
1464994717,1,01,2,4,B00,500
1464994717,1,01,2,4,B11,200
1464994717,1,01,2,4,B10,150
1464994717,1,01,2,4,B07,150
1464996019,1,02,1,4,B01,6000
1464996019,1,02,1,4,B02,12000
1464996019,1,02,1,4,B00,34000
1464996019,1,02,1,4,B11,2000
1464996019,1,02,1,4,B10,3000
1464996019,1,02,1,4,B09,3000
1464996019,1,02,1,4,B06,6000
1464996019,1,02,1,4,B07,2000
1464996023,1,01,1,4,B11,1000
1464996023,1,01,1,4,B10,1000
1464996023,1,01,1,4,B07,600
1464996023,1,01,1,4,B06,4000
1464996023,1,01,1,4,B02,8000
1464996023,1,01,1,4,B00,14600
1464996714,1,02,2,4,B07,1000
1464996714,1,02,2,4,B10,4000
1464996714,1,02,2,4,B11,3000
1464996714,1,02,2,4,B00,8800
1464996714,1,02,2,4,B06,800
1464996717,1,01,2,5,C10,1000
1464996717,1,01,2,4,B00,3500
1464996717,1,01,2,4,B06,500
1464996717,1,01,2,4,B07,500
1464996717,1,01,2,4,B10,1500
1464996717,1,01,2,4,B11,1000
1464996717,1,01,2,5,C00,4500
1464996717,1,01,2,5,C08,3500
1464996718,1,01,1,4,B00,16000
1464996718,1,01,1,4,B02,6000
1464996718,1,01,1,4,B06,6000
1464996718,1,01,1,4,B10,4000
1464996718,1,01,1,5,C08,13200
1464996718,1,01,1,5,C00,13200
1464997613,2,01,1,5,C08,102960
1464997613,2,01,1,5,C09,4300
1464997613,2,01,1,5,C00,107260
1464997614,1,01,1,5,C10,2250
1464997614,1,01,1,5,C08,135200
1464997614,1,01,1,5,C06,6760
1464997614,1,01,1,5,C00,144210
1464997616,1,01,1,5,C10,4200
1464997616,1,01,1,5,C13,117000
1464997616,1,01,1,5,C08,247000
1464997616,1,01,1,5,C06,52000
1464997616,1,01,1,5,C04,15000
1464997616,1,01,1,5,C00,435200
1464997616,1,01,1,4,B11,7500
1464997616,1,01,1,4,B10,36000
1464997616,1,01,1,4,B09,2650
1464997616,1,01,1,4,B06,30000
1464997616,1,01,1,4,B03,18000
1464997616,1,01,1,4,B00,94150
1464997618,1,01,1,5,C05,8000
1464997618,1,01,1,5,C06,9000
1464997618,1,01,1,5,C08,156000
1464997618,1,01,1,5,C10,3000
1464997618,1,01,1,4,B00,23100
1464997618,1,01,1,5,C11,1500
1464997618,1,01,1,4,B13,6000
1464997618,1,01,1,4,B11,12000
1464997618,1,01,1,4,B10,2100
1464997618,1,01,1,4,B09,3000
1464997618,1,01,1,5,C13,24000
1464997618,1,01,1,5,C00,201500
1464998302,1,02,1,4,B10,60000
1464998302,1,02,1,4,B09,10000
1464998302,1,02,1,4,B07,5000
1464998302,1,02,1,4,B06,22000
1464998302,1,02,1,4,B03,80000
1464998302,1,02,1,4,B02,2500
1464998302,1,02,1,4,B11,22000
1464998302,1,02,1,4,B00,431900
1464998302,1,02,1,4,B15,230400
1464998512,1,01,1,5,C10,16000
1464998512,1,01,1,5,C00,426000
1464998512,1,01,1,5,C01,50000
1464998512,1,01,1,5,C08,360000
1464999608,1,02,1,4,B00,270
1464999608,1,02,1,4,B11,270
1465000407,1,01,1,5,C01,15000
1465000407,1,01,1,5,C00,37650
1465000407,1,01,1,5,C10,4300
1465000407,1,01,1,5,C11,350
1465000407,1,01,1,5,C16,8000
1465000407,1,01,1,4,B07,1200
1465000407,1,01,1,5,C09,300
1465000407,1,01,1,4,B15,12000
1465000407,1,01,1,4,B11,2000
1465000407,1,01,1,5,C08,9000
1465000407,1,01,1,5,C03,700
1465000407,1,01,1,4,B00,15200
1465000924,1,01,1,5,C00,4000
1465000924,1,01,1,5,C10,4000
1465000924,1,01,1,4,B15,31000
1465000924,1,01,1,4,B07,7000
1465000924,1,01,1,4,B06,84000
1465000924,1,01,1,4,B00,122000
1465003201,1,01,1,4,B11,10000
1465003201,1,01,1,4,B10,40000
1465003201,1,01,1,4,B07,20000
1465003201,1,01,1,4,B06,15000
1465003201,1,01,1,4,B15,21600
1465003201,1,01,1,4,B00,144400
1465003201,1,01,1,4,B02,12800
1465003201,1,01,1,4,B18,10000
1465003201,1,01,1,4,B03,15000
1465003206,1,01,1,4,B05,10000
1465003206,1,01,1,4,B04,3000
1465003206,1,01,1,4,B02,36000
1465003206,1,01,1,4,B00,190400
1465003206,1,01,1,4,B15,24300
1465003206,1,01,1,4,B18,14400
1465003206,1,01,1,4,B19,15000
1465003206,1,01,1,4,B21,10000
1465003206,1,01,1,4,B06,31200
1465003206,1,01,1,4,B11,10500
1465003206,1,01,1,4,B07,36000
1465003919,1,01,1,4,B18,600
1465003919,1,01,1,4,B20,600
1465003919,1,01,1,4,B11,8000
1465003919,1,01,1,4,B15,7000
1465003919,1,01,1,4,B10,13000
1465003919,1,01,1,4,B07,9900
1465003919,1,01,1,4,B03,180
1465003919,1,01,1,4,B02,10200
1465003919,1,01,1,4,B00,49480
1465004608,1,01,1,4,B00,12550
1465004608,1,01,1,4,B01,5000
1465004608,1,01,1,4,B10,4550
1465004608,1,01,1,4,B11,3000
1465004814,1,03,2,5,C00,1200
1465004814,1,03,2,5,C08,1200
1465004817,1,01,2,4,B18,4000
1465004817,1,01,2,4,B11,12600
1465004817,1,01,2,4,B10,24000
1465004817,1,01,2,4,B06,11200
1465004817,1,01,2,4,B07,22500
1465004817,1,01,2,4,B00,90680
1465004817,1,01,2,4,B01,10000
1465004817,1,01,2,4,B02,2900
1465004817,1,01,2,4,B03,480
1465004817,1,01,2,4,B04,3000
1465005304,1,02,1,5,C08,3250
1465005304,1,02,1,5,C00,3490
1465005304,1,02,1,5,C10,240
1465005511,1,02,1,4,B00,55000
1465005511,1,02,1,5,C00,19050
1465005511,1,02,1,5,C09,600
1465005511,1,02,1,5,C18,250
1465005511,1,02,1,4,B06,24000
1465005511,1,02,1,4,B10,24000
1465005511,1,02,1,4,B11,7000
1465005511,1,02,1,5,C08,18200
1465005715,1,02,1,4,B00,1000
1465005715,1,02,1,4,B10,1000
1465005716,1,01,2,4,B02,300
1465005716,1,01,2,4,B11,300
1465005716,1,01,2,4,B00,1600
1465005716,1,01,2,4,B10,1000
1465005920,1,01,2,4,B11,5000
1465005920,1,01,2,5,C00,6000
1465005920,1,01,2,5,C01,6000
1465005920,1,01,2,4,B00,15000
1465005920,1,01,2,4,B02,10000
1465005921,1,01,1,4,B10,200
1465005921,1,01,1,4,B00,200
1465006615,1,02,2,5,C08,1800
1465006615,1,02,2,5,C00,1800
1465006821,1,04,1,4,B06,15000
1465006821,1,04,1,5,C10,50000
1465006821,1,04,1,4,B08,20000
1465006821,1,04,1,4,B10,10000
1465006821,1,04,1,4,B11,10000
1465006821,1,04,1,5,C00,733000
1465006821,1,04,1,5,C01,60000
1465006821,1,04,1,5,C02,30000
1465006821,1,04,1,5,C04,40000
1465006821,1,04,1,5,C06,50000
1465006821,1,04,1,5,C08,200000
1465006821,1,04,1,5,C09,15000
1465006821,1,04,1,4,B04,100000
1465006821,1,04,1,4,B02,60000
1465006821,1,04,1,5,C13,288000
1465006821,1,04,1,4,B00,260000
1465006821,1,04,1,4,B01,25000
1465006821,1,04,1,4,B07,20000
1465006823,1,01,1,5,C08,370000
1465006823,1,01,1,5,C09,30000
1465006823,1,01,1,5,C10,40000
1465006823,1,01,1,5,C05,15000
1465006823,1,01,1,5,C04,10000
1465006823,1,01,1,5,C00,560000
1465006823,1,01,1,5,C06,10000
1465006823,1,01,1,5,C02,25000
1465006823,1,01,1,5,C01,60000
1465007023,1,01,1,4,B09,2900
1465007023,1,01,1,4,B10,2000
1465007023,1,01,1,4,B00,107900
1465007023,1,01,1,4,B04,10000
1465007023,1,01,1,4,B05,60000
1465007023,1,01,1,4,B06,4000
1465007023,1,01,1,4,B07,12000
1465007023,1,01,1,4,B15,13000
1465007023,1,01,1,4,B11,4000
1465007508,1,01,1,4,B15,80000
1465007508,1,01,1,4,B00,141863
1465007508,1,01,1,4,B13,1108
1465007508,1,01,1,4,B11,4400
1465007508,1,01,1,4,B10,5000
1465007508,1,01,1,4,B09,12000
1465007508,1,01,1,4,B07,18000
1465007508,1,01,1,4,B03,21355
1465007716,1,01,1,4,B06,500
1465007716,1,01,1,4,B02,3500
1465007716,1,01,1,5,C09,13000
1465007716,1,01,1,5,C10,15000
1465007716,1,01,1,4,B07,3500
1465007716,1,01,1,4,B10,2950
1465007716,1,01,1,4,B11,1400
1465007716,1,01,1,4,B15,10000
1465007716,1,01,1,5,C00,48000
1465007716,1,01,1,5,C08,20000
1465007716,1,01,1,4,B00,21850
1465008024,1,01,2,4,B09,3000
1465008024,1,01,2,4,B15,3700
1465008024,1,01,2,4,B13,1500
1465008024,1,01,2,4,B11,5000
1465008024,1,01,2,4,B10,1200
1465008024,1,01,2,4,B07,3000
1465008024,1,01,2,4,B00,17400
1465008511,1,01,1,4,B00,47200
1465008511,1,01,1,4,B03,2400
1465008511,1,01,1,4,B07,4000
1465008511,1,01,1,4,B06,14400
1465008511,1,01,1,4,B11,4000
1465008511,1,01,1,4,B10,13500
1465008511,1,01,1,4,B08,8900
1465009203,1,01,1,4,B13,700
1465009203,1,01,1,4,B15,9000
1465009203,1,01,1,4,B00,96750
1465009203,1,01,1,4,B02,4000
1465009203,1,01,1,4,B11,5000
1465009203,1,01,1,4,B07,700
1465009203,1,01,1,4,B08,48000
1465009203,1,01,1,4,B09,6750
1465009203,1,01,1,4,B10,10000
1465009203,1,01,1,4,B06,12600
1465010303,1,02,1,4,B04,2800
1465010303,1,02,1,5,C00,3600
1465010303,1,02,1,4,B11,2000
1465010303,1,02,1,4,B00,105300
1465010303,1,02,1,4,B01,10000
1465010303,1,02,1,4,B02,6000
1465010303,1,02,1,5,C10,3600
1465010303,1,02,1,4,B06,53000
1465010303,1,02,1,4,B07,4000
1465010303,1,02,1,4,B09,24000
1465010303,1,02,1,4,B10,3500
1465010512,1,01,1,4,B02,18000
1465010512,1,01,1,4,B15,28000
1465010512,1,01,1,4,B06,12000
1465010512,1,01,1,4,B00,65000
1465010512,1,01,1,4,B11,3000
1465010512,1,01,1,4,B07,4000
1465010816,1,01,1,4,B00,146500
1465010816,1,01,1,5,C13,129600
1465010816,1,01,1,5,C10,1000
1465010816,1,01,1,5,C09,1500
1465010816,1,01,1,5,C07,25000
1465010816,1,01,1,5,C00,157100
1465010816,1,01,1,4,B16,28000
1465010816,1,01,1,4,B14,1000
1465010816,1,01,1,4,B11,17000
1465010816,1,01,1,4,B10,15000
1465010816,1,01,1,4,B06,60000
1465010816,1,01,1,4,B07,10500
1465010816,1,01,1,4,B05,10000
1465010816,1,01,1,4,B04,5000
1465010818,1,01,1,4,B10,400
1465010818,1,01,1,4,B07,1200
1465010818,1,01,1,4,B00,1600
1465011408,1,01,2,4,B11,1000
1465011408,1,01,2,4,B07,1000
1465011408,1,01,2,4,B04,800
1465011408,1,01,2,4,B06,1200
1465011408,1,01,2,4,B00,5000
1465011408,1,01,2,4,B10,1000
1465011409,1,01,2,4,B00,73000
1465011409,1,01,2,4,B10,40000
1465011409,1,01,2,4,B11,12000
1465011409,1,01,2,4,B13,1000
1465011409,1,01,2,4,B15,20000
1465011410,1,01,1,4,B10,3920
1465011410,1,01,1,4,B11,1400
1465011410,1,01,1,4,B00,5320
1465011713,1,01,2,4,B00,12100
1465011713,1,01,2,4,B02,5500
1465011713,1,01,2,4,B07,3000
1465011713,1,01,2,4,B10,3600
1465011919,1,01,2,4,B00,3000
1465011919,1,01,2,4,B06,500
1465011919,1,01,2,4,B11,500
1465011919,1,01,2,4,B10,2000
1465012305,1,01,1,5,C10,5500
1465012305,1,01,1,5,C09,6000
1465012305,1,01,1,5,C06,1000
1465012305,1,01,1,5,C05,1500
1465012305,1,01,1,5,C00,26000
1465012305,1,01,1,4,B15,13200
1465012305,1,01,1,4,B11,12000
1465012305,1,01,1,4,B10,60000
1465012305,1,01,1,4,B07,22000
1465012305,1,01,1,5,C13,12000
1465012305,1,01,1,4,B04,3000
1465012305,1,01,1,4,B00,132200
1465012305,1,01,1,4,B06,22000
1465012609,1,01,1,4,B11,1000
1465012609,1,01,1,4,B15,9000
1465012609,1,01,1,5,C00,5700
1465012609,1,01,1,5,C06,3000
1465012609,1,01,1,4,B10,12000
1465012609,1,01,1,5,C10,1500
1465012609,1,01,1,4,B06,1000
1465012609,1,01,1,4,B02,4000
1465012609,1,01,1,4,B00,27000
1465012609,1,01,1,5,C08,1200
1465015022,1,01,1,4,B07,3000
1465015022,1,01,1,4,B09,3000
1465015022,1,01,1,4,B06,5000
1465015022,1,01,1,4,B00,12800
1465015022,1,01,1,5,C19,1500
1465015022,1,01,1,5,C08,22800
1465015022,1,01,1,5,C00,24300
1465015022,1,01,1,4,B11,800
1465015022,1,01,1,4,B10,1000
1465015406,1,01,1,4,B10,300
1465015406,1,01,1,4,B00,2100
1465015406,1,01,1,4,B15,1800
1465015612,1,02,1,5,C10,1300
1465015612,1,02,1,5,C09,2000
1465015612,1,02,1,5,C08,38400
1465015612,1,02,1,5,C00,41700
1465015814,1,01,2,4,B11,1000
1465015814,1,01,2,4,B07,3500
1465015814,1,01,2,4,B10,1800
1465015814,1,01,2,4,B06,3000
1465015814,1,01,2,4,B00,24300
1465015814,1,01,2,4,B02,15000
1465015815,1,01,2,6,D00,8640
1465015815,1,01,2,6,D05,8640
1465015815,1,02,1,5,C00,42260
1465015815,1,02,1,5,C08,38400
1465015815,1,02,1,5,C09,3000
1465015815,1,02,1,5,C10,860
1465015815,1,03,2,6,D00,5760
1465015815,1,03,2,6,D05,5760
1465015818,1,02,1,4,B18,10000
1465015818,1,02,1,5,C00,18500
1465015818,1,02,1,5,C09,2500
1465015818,1,02,1,5,C10,1000
1465015818,1,02,1,4,B11,1500
1465015818,1,02,1,4,B10,5000
1465015818,1,02,1,4,B07,7000
1465015818,1,02,1,4,B06,3000
1465015818,1,02,1,4,B02,30000
1465015818,1,02,1,4,B00,56500
1465015818,1,02,1,5,C08,15000
1465016301,1,01,1,5,C10,10000
1465016301,1,01,1,5,C13,125000
1465016301,1,01,1,4,B00,55000
1465016301,1,01,1,4,B05,10000
1465016301,1,01,1,4,B06,10000
1465016301,1,01,1,5,C09,10000
1465016301,1,01,1,4,B11,30000
1465016301,1,01,1,5,C00,160000
1465016301,1,01,1,5,C04,5000
1465016301,1,01,1,5,C06,10000
1465016301,1,01,1,4,B07,5000
1465017204,1,01,1,4,B11,5000
1465017204,1,01,1,4,B10,5000
1465017204,1,01,1,4,B07,6000
1465017204,1,01,1,4,B00,36800
1465017204,1,01,1,4,B06,20800
1465017615,1,01,2,4,B10,300
1465017615,1,01,2,4,B00,420
1465017615,1,01,2,4,B11,120
1505020601,1,01,1,5,C10,600
1505020601,1,01,1,4,B10,1500
1505020601,1,01,1,4,B03,500
1505020601,1,01,1,4,B02,1000
1505020601,1,01,1,4,B00,4000
1505020601,1,01,1,5,C00,600
1505020601,1,01,1,4,B11,1000
1505039205,1,01,1,5,C07,900
1505039205,1,01,1,5,C08,50
1505039205,1,01,1,5,C00,950
1505039205,1,01,1,4,B11,300
1505039205,1,01,1,4,B06,1500
1505039205,1,01,1,4,B04,3000
1505039205,1,01,1,4,B00,8900
1505039205,1,01,1,4,B09,600
1505039205,1,01,1,4,B02,3500
1505039507,1,01,2,4,B07,50
1505039507,1,01,2,4,B00,1550
1505039507,1,01,2,4,B02,1200
1505039507,1,01,2,4,B10,300
1505039509,1,01,1,5,C10,200
1505039509,1,01,1,5,C08,860
1505039509,1,01,1,5,C00,1060
1505039509,1,01,1,4,B15,800
1505039509,1,01,1,4,B11,460
1505039509,1,01,1,4,B10,2000
1505039509,1,01,1,4,B09,140
1505039509,1,01,1,4,B07,150
1505039509,1,01,1,4,B02,3300
1505039509,1,01,1,4,B00,6850
1505039511,1,01,2,4,B11,600
1505039511,1,01,2,4,B02,4400
1505039511,1,01,2,4,B00,5000
1505039511,1,01,2,5,C07,3000
1505039511,1,01,2,5,C00,3450
1505039511,1,01,2,5,C10,450
1505039713,1,01,1,4,B10,1200
1505039713,1,01,1,4,B15,500
1505039713,1,01,1,4,B02,2000
1505039713,1,01,1,4,B00,4150
1505039713,1,01,1,4,B11,450
1505040614,1,02,1,4,B02,2300
1505040614,1,02,1,4,B10,1200
1505040614,1,02,1,4,B00,3500
1505040618,1,08,1,4,B00,3300
1505040618,1,08,1,4,B15,1800
1505040618,1,08,1,4,B10,1500
1505040922,1,01,1,4,B06,1000
1505040922,1,01,1,4,B00,5500
1505040922,1,01,1,4,B15,4500
1505069401,1,02,1,4,B13,500
1505069401,1,02,1,4,B11,1000
1505069401,1,02,1,4,B10,2000
1505069401,1,02,1,4,B00,6750
1505069401,1,02,1,4,B02,750
1505069401,1,02,1,4,B06,1000
1505069401,1,02,1,4,B15,1500
1505073401,1,01,1,5,C08,5000
1505073401,1,01,1,5,C10,500
1505073401,1,01,1,4,B00,3800
1505073401,1,01,1,4,B02,2800
1505073401,1,01,1,4,B07,500
1505073401,1,01,1,4,B10,500
1505073401,1,01,1,5,C00,19500
1505073401,1,01,1,5,C07,14000
1505073402,1,01,1,4,B07,1500
1505073402,1,01,1,4,B08,1500
1505073402,1,01,1,4,B15,600
1505073402,1,01,1,5,C00,14500
1505073402,1,01,1,5,C03,300
1505073402,1,01,1,4,B00,10880
1505073402,1,01,1,5,C08,1000
1505073402,1,01,1,5,C09,600
1505073402,1,01,1,5,C10,600
1505073402,1,01,1,4,B03,500
1505073402,1,01,1,4,B02,6780
1505073402,1,01,1,5,C07,12000
1505073405,1,03,1,4,B09,100
1505073405,1,03,1,5,C10,200
1505073405,1,03,1,5,C08,2000
1505073405,1,03,1,5,C00,2200
1505073405,1,03,1,4,B07,400
1505073405,1,03,1,4,B02,2000
1505073405,1,03,1,4,B00,2500
1505073406,1,01,1,4,B09,200
1505073406,1,01,1,4,B07,1000
1505073406,1,01,1,4,B04,500
1505073406,1,01,1,4,B03,1000
1505073406,1,01,1,4,B10,4000
1505073406,1,01,1,4,B00,11700
1505073406,1,01,1,4,B02,5000
1505073608,1,01,1,4,B00,13800
1505073608,1,01,1,4,B02,4400
1505073608,1,01,1,4,B07,1400
1505073608,1,01,1,4,B09,1800
1505073608,1,01,1,4,B10,5000
1505073608,1,01,1,4,B11,1200
1505073609,1,01,1,5,C10,3500
1505073609,1,01,1,4,B15,1000
1505073609,1,01,1,5,C00,7500
1505073609,1,01,1,4,B00,14200
1505073609,1,01,1,5,C08,4000
1505073609,1,01,1,4,B09,400
1505073609,1,01,1,4,B10,5000
1505073609,1,01,1,4,B11,800
1505073609,1,01,1,4,B02,7000
1505073611,1,02,1,5,C08,4000
1505073611,1,02,1,4,B07,5000
1505073611,1,02,1,4,B02,10000
1505073611,1,02,1,4,B09,500
1505073611,1,02,1,4,B11,2000
1505073611,1,02,1,4,B12,500
1505073611,1,02,1,4,B15,10000
1505073611,1,02,1,5,C00,5500
1505073611,1,02,1,5,C09,1000
1505073611,1,02,1,5,C10,500
1505073611,1,02,1,4,B00,28000
1505073813,1,01,2,5,C08,50000
1505073813,1,01,2,4,B11,1300
1505073813,1,01,2,4,B00,8000
1505073813,1,01,2,4,B01,2200
1505073813,1,01,2,4,B07,2500
1505073813,1,01,2,5,C10,6000
1505073813,1,01,2,5,C00,56000
1505073813,1,01,2,4,B10,2000
1505073817,1,01,1,5,C00,3200
1505073817,1,01,1,5,C08,3000
1505073817,1,01,1,5,C10,200
1515145206,1,01,1,4,B06,260000
1515145206,1,01,1,4,B11,190000
1515145206,1,01,1,4,B00,1814760
1515145206,1,01,1,4,B01,275000
1515145206,1,01,1,4,B04,265000
1515145206,1,01,1,4,B15,360000
1515145206,1,01,1,4,B07,133000
1515145206,1,01,1,4,B08,15760
1515145206,1,01,1,4,B09,180000
1515145206,1,01,1,4,B10,136000
1515182303,1,02,1,5,C08,120
1515182303,1,02,1,5,C00,120
1525208715,1,01,1,4,B21,600
1525208715,1,01,1,4,B15,2900
1525208715,1,01,1,4,B00,8700
1525208715,1,01,1,4,B02,1800
1525208715,1,01,1,4,B11,400
1525208715,1,01,1,4,B10,2200
1525208715,1,01,1,4,B03,300
1525208715,1,01,1,4,B07,500
1525208717,1,01,1,5,C08,500
1525208717,1,01,1,5,C10,200
1525208717,1,01,1,4,B02,2000
1525208717,1,01,1,4,B00,3700
1525208717,1,01,1,4,B07,300
1525208717,1,01,1,4,B15,1400
1525208717,1,01,1,5,C00,700
1525214301,1,01,1,4,B02,3000
1525214301,1,01,1,4,B00,7600
1525214301,1,01,1,5,C10,4000
1525214301,1,01,1,5,C08,60000
1525214301,1,01,1,5,C07,3000
1525214301,1,01,1,5,C00,67000
1525214301,1,01,1,4,B07,2100
1525214301,1,01,1,4,B10,2500
1525214610,1,01,2,5,C00,6200
1525214610,1,01,2,5,C08,6000
1525214610,1,01,2,5,C10,200
1525227511,1,01,2,5,C10,150
1525227511,1,01,2,5,C09,11000
1525227511,1,01,2,5,C03,900
1525227511,1,01,2,5,C00,12050
1525227714,1,01,2,4,B10,4800
1525227714,1,01,2,4,B11,1200
1525227714,1,01,2,4,B00,22750
1525227714,1,01,2,4,B02,7000
1525227714,1,01,2,4,B09,1500
1525227714,1,01,2,4,B15,8250
1525227716,1,01,1,5,C00,200
1525227716,1,01,1,5,C10,200
1525227716,1,01,1,4,B10,800
